date,precio_m2,var_mensual,var_trimest,var_anual,distrito,month,year
2014-01-08,2396,1.0,3.3,4.0,ciudad_lineal,1,2014
2014-01-07,2421,3.2,2.0,3.8,ciudad_lineal,1,2014
2014-01-06,2502,0.9,1.2,0.8,ciudad_lineal,1,2014
2014-01-05,2479,0.3,0.4,2.7,ciudad_lineal,1,2014
2014-01-04,2470,0.1,1.3,2.2,ciudad_lineal,1,2014
2014-01-03,2473,0.7,1.6,3.4,ciudad_lineal,1,2014
2014-01-02,2490,0.6,0.9,2.0,ciudad_lineal,1,2014
2014-01-01,2504,0.3,0.3,3.6,ciudad_lineal,1,2014
2013-01-12,2512,0.0,0.1,4.7,ciudad_lineal,1,2013
2013-01-11,2512,0.0,0.7,6.3,ciudad_lineal,1,2013
2013-01-10,2512,0.1,0.1,8.0,ciudad_lineal,1,2013
2013-01-09,2516,0.8,0.2,9.0,ciudad_lineal,1,2013
2013-01-08,2495,0.8,2.0,10.2,ciudad_lineal,1,2013
2013-01-07,2515,0.2,0.4,10.6,ciudad_lineal,1,2013
2013-01-06,2521,1.0,1.5,10.5,ciudad_lineal,1,2013
2013-01-05,2547,0.9,0.3,11.2,ciudad_lineal,1,2013
2013-01-04,2525,1.4,2.8,11.9,ciudad_lineal,1,2013
2013-01-03,2560,0.8,2.9,13.7,ciudad_lineal,1,2013
2013-01-02,2539,2.3,5.3,15.3,ciudad_lineal,1,2013
2013-01-01,2598,1.5,4.9,14.8,ciudad_lineal,1,2013
2012-01-12,2637,1.7,4.6,13.4,ciudad_lineal,1,2012
2012-01-11,2682,1.8,3.4,11.3,ciudad_lineal,1,2012
2012-01-10,2732,1.2,2.9,11.3,ciudad_lineal,1,2012
2012-01-09,2764,0.5,1.9,9.8,ciudad_lineal,1,2012
2012-01-08,2777,1.2,3.2,9.6,ciudad_lineal,1,2012
2012-01-07,2812,0.2,1.9,9.8,ciudad_lineal,1,2012
2012-01-06,2818,1.7,5.0,10.9,ciudad_lineal,1,2012
2012-01-05,2868,0.0,4.3,9.6,ciudad_lineal,1,2012
2012-01-04,2866,3.4,6.0,9.8,ciudad_lineal,1,2012
2012-01-03,2966,1.0,2.6,7.3,ciudad_lineal,1,2012
2023-01-06,3831,0.2,1.5,2.7,fuencarral,1,2023
2023-01-05,3825,0.6,1.8,3.0,fuencarral,1,2023
2023-01-04,3803,0.8,0.8,1.8,fuencarral,1,2023
2023-01-03,3775,0.5,0.9,1.0,fuencarral,1,2023
2023-01-02,3758,0.4,2.1,1.3,fuencarral,1,2023
2023-01-01,3774,0.9,1.6,3.4,fuencarral,1,2023
2022-01-12,3808,0.7,1.0,5.0,fuencarral,1,2022
2022-01-11,3837,0.0,1.8,6.7,fuencarral,1,2022
2022-01-10,3836,1.8,2.7,7.0,fuencarral,1,2022
2022-01-09,3770,0.0,1.0,5.1,fuencarral,1,2022
2022-01-08,3769,0.9,1.5,5.4,fuencarral,1,2022
2022-01-07,3734,0.1,0.0,5.1,fuencarral,1,2022
2022-01-06,3732,0.5,0.2,5.1,fuencarral,1,2022
2022-01-05,3715,0.5,0.1,5.5,fuencarral,1,2022
2022-01-04,3735,0.1,2.3,5.6,fuencarral,1,2022
2022-01-03,3738,0.8,3.1,5.9,fuencarral,1,2022
2022-01-02,3710,1.6,3.2,6.5,fuencarral,1,2022
2022-01-01,3649,0.6,1.7,5.1,fuencarral,1,2022
2021-01-12,3626,0.9,1.1,3.7,fuencarral,1,2021
2021-01-11,3594,0.2,0.5,2.2,fuencarral,1,2021
2021-01-10,3587,0.0,1.0,2.1,fuencarral,1,2021
2021-01-09,3588,0.3,1.0,2.1,fuencarral,1,2021
2021-01-08,3577,0.7,1.5,1.1,fuencarral,1,2021
2021-01-07,3553,0.0,0.4,0.3,fuencarral,1,2021
2021-01-06,3552,0.8,0.6,0.7,fuencarral,1,2021
2021-01-05,3522,0.4,1.1,2.4,fuencarral,1,2021
2021-01-04,3538,0.2,1.9,2.0,fuencarral,1,2021
2021-01-03,3531,1.3,0.9,1.1,fuencarral,1,2021
2021-01-02,3484,0.4,0.9,1.4,fuencarral,1,2021
2021-01-01,3471,0.8,1.2,1.9,fuencarral,1,2021
2020-01-12,3498,0.5,0.4,1.8,fuencarral,1,2020
2020-01-11,3516,0.1,0.7,1.0,fuencarral,1,2020
2020-01-10,3512,0.0,1.5,0.3,fuencarral,1,2020
2020-01-09,3514,0.7,1.8,0.5,fuencarral,1,2020
2020-01-08,3539,0.7,1.9,1.7,fuencarral,1,2020
2020-01-07,3564,0.4,1.3,2.9,fuencarral,1,2020
2020-01-06,3578,0.8,0.2,4.2,fuencarral,1,2020
2020-01-05,3608,0.0,2.1,4.7,fuencarral,1,2020
2020-01-04,3610,1.1,2.0,5.5,fuencarral,1,2020
2020-01-03,3569,1.0,0.2,5.2,fuencarral,1,2020
2020-01-02,3533,0.1,0.6,4.6,fuencarral,1,2020
2020-01-01,3537,0.7,0.4,5.1,fuencarral,1,2020
2019-01-12,3561,0.2,1.9,5.7,fuencarral,1,2019
2019-01-11,3553,0.9,2.2,5.8,fuencarral,1,2019
2019-01-10,3522,0.7,1.7,5.3,fuencarral,1,2019
2019-01-09,3496,0.5,1.8,5.4,fuencarral,1,2019
2019-01-08,3478,0.4,0.9,5.2,fuencarral,1,2019
2019-01-07,3464,0.9,1.2,5.5,fuencarral,1,2019
2019-01-06,3433,0.4,1.1,5.5,fuencarral,1,2019
2019-01-05,3446,0.7,2.1,6.5,fuencarral,1,2019
2019-01-04,3423,0.8,1.7,6.4,fuencarral,1,2019
2019-01-03,3395,0.5,0.8,6.9,fuencarral,1,2019
2019-01-02,3376,0.3,0.5,7.1,fuencarral,1,2019
2019-01-01,3365,0.1,0.6,7.9,fuencarral,1,2019
2018-01-12,3369,0.3,1.6,8.8,fuencarral,1,2018
2018-01-11,3358,0.4,1.6,10.2,fuencarral,1,2018
2018-01-10,3343,0.8,1.8,10.6,fuencarral,1,2018
2018-01-09,3317,0.3,2.0,10.1,fuencarral,1,2018
2018-01-08,3307,0.7,2.2,9.4,fuencarral,1,2018
2018-01-07,3284,1.0,2.1,9.6,fuencarral,1,2018
2018-01-06,3253,0.6,2.5,9.3,fuencarral,1,2018
2018-01-05,3235,0.6,2.6,10.5,fuencarral,1,2018
2018-01-04,3217,1.3,3.2,10.1,fuencarral,1,2018
2018-01-03,3174,0.7,2.5,8.8,fuencarral,1,2018
2018-01-02,3154,1.2,3.4,9.3,fuencarral,1,2018
2018-01-01,3117,0.7,3.1,8.1,fuencarral,1,2018
2017-01-12,3097,1.6,2.8,7.4,fuencarral,1,2017
2017-01-11,3049,0.8,0.8,6.0,fuencarral,1,2017
2017-01-10,3024,0.4,0.9,6.7,fuencarral,1,2017
2017-01-09,3013,0.4,1.3,6.9,fuencarral,1,2017
2017-01-08,3024,0.9,3.3,8.0,fuencarral,1,2017
2017-01-07,2998,0.8,2.6,7.3,fuencarral,1,2017
2017-01-06,2975,1.7,1.9,5.7,fuencarral,1,2017
2017-01-05,2926,0.1,1.5,3.4,fuencarral,1,2017
2017-01-04,2922,0.1,1.3,3.6,fuencarral,1,2017
2017-01-03,2919,1.2,1.2,4.0,fuencarral,1,2017
2017-01-02,2884,0.0,0.2,3.4,fuencarral,1,2017
2017-01-01,2884,0.0,1.7,4.5,fuencarral,1,2017
2016-01-12,2884,0.2,2.3,4.1,fuencarral,1,2016
2016-01-11,2877,1.5,2.8,4.1,fuencarral,1,2016
2016-01-10,2835,0.6,1.4,3.0,fuencarral,1,2016
2016-01-09,2819,0.7,0.1,2.9,fuencarral,1,2016
2016-01-08,2799,0.2,1.1,2.4,fuencarral,1,2016
2016-01-07,2794,0.7,1.0,1.1,fuencarral,1,2016
2016-01-06,2815,0.5,0.3,0.4,fuencarral,1,2016
2016-01-05,2831,0.3,1.5,1.1,fuencarral,1,2016
2016-01-04,2822,0.5,2.2,1.5,fuencarral,1,2016
2016-01-03,2807,0.7,1.3,0.9,fuencarral,1,2016
2016-01-02,2788,1.0,0.8,0.2,fuencarral,1,2016
2016-01-01,2761,0.3,0.3,0.0,fuencarral,1,2016
2015-01-12,2770,0.2,1.2,1.1,fuencarral,1,2015
2015-01-11,2765,0.4,1.1,1.0,fuencarral,1,2015
2015-01-10,2753,0.5,0.4,1.3,fuencarral,1,2015
2015-01-09,2739,0.2,2.3,0.3,fuencarral,1,2015
2015-01-08,2734,1.1,2.4,0.8,fuencarral,1,2015
2015-01-07,2764,1.4,0.6,1.3,fuencarral,1,2015
2015-01-06,2804,0.1,0.8,2.0,fuencarral,1,2015
2015-01-05,2801,0.8,0.7,1.7,fuencarral,1,2015
2015-01-04,2779,0.1,0.7,1.4,fuencarral,1,2015
2015-01-03,2782,0.0,1.5,0.8,fuencarral,1,2015
2015-01-02,2782,0.8,1.6,0.0,fuencarral,1,2015
2015-01-01,2761,0.8,1.6,1.1,fuencarral,1,2015
2014-01-12,2740,0.1,0.3,2.1,fuencarral,1,2014
2014-01-11,2737,0.7,0.9,3.9,fuencarral,1,2014
2014-01-10,2717,0.5,0.3,4.6,fuencarral,1,2014
2014-01-09,2731,0.7,0.6,4.3,fuencarral,1,2014
2014-01-08,2713,0.5,1.5,2.9,fuencarral,1,2014
2014-01-07,2727,0.8,0.5,3.3,fuencarral,1,2014
2014-01-06,2749,0.2,0.4,3.3,fuencarral,1,2014
2014-01-05,2754,0.5,1.0,3.6,fuencarral,1,2014
2014-01-04,2740,0.7,1.9,4.8,fuencarral,1,2014
2014-01-03,2760,0.8,1.4,5.1,fuencarral,1,2014
2014-01-02,2783,0.4,2.4,4.1,fuencarral,1,2014
2014-01-01,2793,0.2,1.9,4.7,fuencarral,1,2014
2013-01-12,2799,1.8,1.9,5.5,fuencarral,1,2013
2013-01-11,2850,0.1,2.0,5.2,fuencarral,1,2013
2013-01-10,2847,0.2,1.0,5.9,fuencarral,1,2013
2013-01-09,2854,2.1,0.4,5.1,fuencarral,1,2013
2013-01-08,2794,0.9,2.2,7.0,fuencarral,1,2013
2013-01-07,2819,0.8,2.1,6.9,fuencarral,1,2013
2013-01-06,2843,0.5,2.3,6.7,fuencarral,1,2013
2013-01-05,2858,0.7,1.5,8.2,fuencarral,1,2013
2013-01-04,2879,1.0,1.8,8.1,fuencarral,1,2013
2013-01-03,2909,0.3,1.8,9.3,fuencarral,1,2013
2013-01-02,2901,1.1,3.5,10.4,fuencarral,1,2013
2013-01-01,2932,1.0,3.1,10.2,fuencarral,1,2013
2012-01-12,2962,1.4,1.5,9.6,fuencarral,1,2012
2012-01-11,3006,0.7,0.0,9.1,fuencarral,1,2012
2012-01-10,3026,0.6,0.1,8.8,fuencarral,1,2012
2012-01-09,3008,0.1,1.3,9.9,fuencarral,1,2012
2012-01-08,3005,0.8,3.5,9.9,fuencarral,1,2012
2012-01-07,3029,0.5,3.3,9.6,fuencarral,1,2012
2012-01-06,3046,2.2,5.1,9.8,fuencarral,1,2012
2012-01-05,3114,0.6,3.9,7.8,fuencarral,1,2012
2012-01-04,3134,2.3,4.0,7.4,fuencarral,1,2012
2012-01-03,3209,0.9,2.1,5.3,fuencarral,1,2012
2023-01-06,3984,2.1,4.4,1.0,hortaleza,1,2023
2023-01-05,3900,0.9,1.8,1.0,hortaleza,1,2023
2023-01-04,3865,1.3,1.8,2.2,hortaleza,1,2023
2023-01-03,3816,0.4,0.9,3.3,hortaleza,1,2023
2023-01-02,3832,0.9,1.9,0.8,hortaleza,1,2023
2023-01-01,3797,1.4,3.2,0.4,hortaleza,1,2023
2022-01-12,3850,1.4,2.0,1.6,hortaleza,1,2022
2022-01-11,3905,0.5,1.0,2.7,hortaleza,1,2022
2022-01-10,3923,0.1,1.1,1.9,hortaleza,1,2022
2022-01-09,3927,0.4,0.4,1.6,hortaleza,1,2022
2022-01-08,3944,0.6,0.1,3.2,hortaleza,1,2022
2022-01-07,3967,0.6,0.4,4.5,hortaleza,1,2022
2022-01-06,3944,0.1,0.0,5.1,hortaleza,1,2022
2022-01-05,3939,0.3,2.0,5.3,hortaleza,1,2022
2022-01-04,3950,0.1,3.6,7.3,hortaleza,1,2022
2022-01-03,3946,2.1,4.2,8.9,hortaleza,1,2022
2022-01-02,3863,1.3,1.6,6.0,hortaleza,1,2022
2022-01-01,3814,0.7,0.9,4.7,hortaleza,1,2022
2021-01-12,3788,0.4,2.0,2.9,hortaleza,1,2021
2021-01-11,3803,1.2,0.5,3.8,hortaleza,1,2021
2021-01-10,3849,0.4,1.4,5.8,hortaleza,1,2021
2021-01-09,3864,1.1,3.0,5.8,hortaleza,1,2021
2021-01-08,3823,0.7,2.2,3.9,hortaleza,1,2021
2021-01-07,3797,1.2,3.1,1.7,hortaleza,1,2021
2021-01-06,3752,0.4,3.6,0.7,hortaleza,1,2021
2021-01-05,3739,1.6,2.6,0.7,hortaleza,1,2021
2021-01-04,3681,1.6,1.1,2.0,hortaleza,1,2021
2021-01-03,3623,0.6,1.6,3.3,hortaleza,1,2021
2021-01-02,3646,0.1,0.5,2.7,hortaleza,1,2021
2021-01-01,3641,1.1,0.1,1.4,hortaleza,1,2021
2020-01-12,3683,0.5,0.8,1.5,hortaleza,1,2020
2020-01-11,3664,0.7,0.4,0.9,hortaleza,1,2020
2020-01-10,3637,0.4,2.5,0.9,hortaleza,1,2020
2020-01-09,3652,0.7,2.0,0.0,hortaleza,1,2020
2020-01-08,3678,1.4,1.0,0.8,hortaleza,1,2020
2020-01-07,3732,0.1,0.7,1.1,hortaleza,1,2020
2020-01-06,3728,0.3,0.5,0.4,hortaleza,1,2020
2020-01-05,3715,1.1,0.8,1.2,hortaleza,1,2020
2020-01-04,3757,0.3,1.7,2.0,hortaleza,1,2020
2020-01-03,3745,0.0,3.2,0.7,hortaleza,1,2020
2020-01-02,3746,1.4,3.1,0.7,hortaleza,1,2020
2020-01-01,3694,1.8,0.7,0.9,hortaleza,1,2020
2019-01-12,3629,0.1,0.7,0.8,hortaleza,1,2019
2019-01-11,3633,1.0,0.4,0.9,hortaleza,1,2019
2019-01-10,3669,0.4,0.6,0.6,hortaleza,1,2019
2019-01-09,3653,0.1,1.6,0.5,hortaleza,1,2019
2019-01-08,3649,1.2,0.6,0.3,hortaleza,1,2019
2019-01-07,3693,0.5,0.2,3.1,hortaleza,1,2019
2019-01-06,3713,1.1,0.2,7.8,hortaleza,1,2019
2019-01-05,3672,0.3,1.3,6.3,hortaleza,1,2019
2019-01-04,3684,1.0,1.2,8.7,hortaleza,1,2019
2019-01-03,3720,0.0,1.7,12.1,hortaleza,1,2019
2019-01-02,3721,0.2,1.5,13.0,hortaleza,1,2019
2019-01-01,3729,1.9,1.0,15.0,hortaleza,1,2019
2018-01-12,3659,0.2,0.4,15.2,hortaleza,1,2018
2018-01-11,3666,0.7,0.2,16.5,hortaleza,1,2018
2018-01-10,3693,0.5,3.1,17.8,hortaleza,1,2018
2018-01-09,3673,0.4,6.6,18.8,hortaleza,1,2018
2018-01-08,3658,2.2,5.9,19.2,hortaleza,1,2018
2018-01-07,3580,3.9,5.6,17.9,hortaleza,1,2018
2018-01-06,3446,0.2,3.8,14.4,hortaleza,1,2018
2018-01-05,3454,1.9,4.9,15.9,hortaleza,1,2018
2018-01-04,3391,2.2,4.6,14.2,hortaleza,1,2018
2018-01-03,3318,0.8,4.5,11.6,hortaleza,1,2018
2018-01-02,3293,1.6,4.6,11.8,hortaleza,1,2018
2018-01-01,3241,2.0,3.4,11.5,hortaleza,1,2018
2017-01-12,3177,0.9,2.7,9.1,hortaleza,1,2017
2017-01-11,3148,0.4,2.5,8.1,hortaleza,1,2017
2017-01-10,3136,1.4,3.3,7.5,hortaleza,1,2017
2017-01-09,3092,0.7,2.6,6.1,hortaleza,1,2017
2017-01-08,3070,1.1,3.0,5.5,hortaleza,1,2017
2017-01-07,3037,0.8,2.3,4.3,hortaleza,1,2017
2017-01-06,3012,1.1,1.3,3.5,hortaleza,1,2017
2017-01-05,2980,0.4,1.2,2.7,hortaleza,1,2017
2017-01-04,2968,0.1,2.1,1.7,hortaleza,1,2017
2017-01-03,2972,0.9,2.0,3.4,hortaleza,1,2017
2017-01-02,2946,1.3,1.1,3.4,hortaleza,1,2017
2017-01-01,2907,0.2,0.4,3.2,hortaleza,1,2017
2016-01-12,2913,0.0,0.0,3.9,hortaleza,1,2016
2016-01-11,2913,0.2,0.1,4.3,hortaleza,1,2016
2016-01-10,2918,0.2,0.3,5.5,hortaleza,1,2016
2016-01-09,2913,0.1,0.1,6.3,hortaleza,1,2016
2016-01-08,2911,0.0,0.3,5.5,hortaleza,1,2016
2016-01-07,2911,0.0,0.2,4.8,hortaleza,1,2016
2016-01-06,2910,0.3,1.3,3.1,hortaleza,1,2016
2016-01-05,2901,0.6,1.8,3.4,hortaleza,1,2016
2016-01-04,2917,1.5,3.6,6.5,hortaleza,1,2016
2016-01-03,2874,0.8,2.5,3.8,hortaleza,1,2016
2016-01-02,2850,1.2,2.1,1.5,hortaleza,1,2016
2016-01-01,2816,0.4,1.8,0.5,hortaleza,1,2016
2015-01-12,2804,0.4,2.3,0.7,hortaleza,1,2015
2015-01-11,2793,0.9,1.2,1.4,hortaleza,1,2015
2015-01-10,2767,0.9,0.4,2.3,hortaleza,1,2015
2015-01-09,2742,0.6,2.8,3.2,hortaleza,1,2015
2015-01-08,2759,0.7,1.7,2.4,hortaleza,1,2015
2015-01-07,2777,1.6,1.4,2.2,hortaleza,1,2015
2015-01-06,2821,0.5,1.9,0.4,hortaleza,1,2015
2015-01-05,2807,2.5,0.0,1.3,hortaleza,1,2015
2015-01-04,2739,1.1,3.3,3.5,hortaleza,1,2015
2015-01-03,2769,1.4,1.9,2.4,hortaleza,1,2015
2015-01-02,2807,0.8,0.9,1.6,hortaleza,1,2015
2015-01-01,2831,0.3,0.1,0.9,hortaleza,1,2015
2014-01-12,2824,0.3,0.3,0.6,hortaleza,1,2014
2014-01-11,2832,0.1,0.1,0.7,hortaleza,1,2014
2014-01-10,2834,0.1,0.3,1.5,hortaleza,1,2014
2014-01-09,2831,0.1,0.1,2.6,hortaleza,1,2014
2014-01-08,2828,0.5,0.5,1.7,hortaleza,1,2014
2014-01-07,2841,0.3,0.1,2.7,hortaleza,1,2014
2014-01-06,2833,0.3,0.2,3.5,hortaleza,1,2014
2014-01-05,2842,0.1,0.4,4.8,hortaleza,1,2014
2014-01-04,2839,0.1,0.6,4.8,hortaleza,1,2014
2014-01-03,2838,0.5,0.1,6.1,hortaleza,1,2014
2014-01-02,2853,0.1,0.0,4.3,hortaleza,1,2014
2014-01-01,2856,0.5,0.7,3.7,hortaleza,1,2014
2013-01-12,2842,0.4,2.2,4.9,hortaleza,1,2013
2013-01-11,2852,0.9,0.9,5.9,hortaleza,1,2013
2013-01-10,2878,1.0,1.5,5.6,hortaleza,1,2013
2013-01-09,2907,1.0,1.0,6.1,hortaleza,1,2013
2013-01-08,2877,1.5,3.7,6.3,hortaleza,1,2013
2013-01-07,2921,0.5,2.1,7.7,hortaleza,1,2013
2013-01-06,2935,1.7,2.9,9.4,hortaleza,1,2013
2013-01-05,2987,0.1,0.2,9.8,hortaleza,1,2013
2013-01-04,2984,1.3,0.6,9.7,hortaleza,1,2013
2013-01-03,3022,1.4,1.1,9.4,hortaleza,1,2013
2013-01-02,2980,0.4,1.7,11.1,hortaleza,1,2013
2013-01-01,2967,0.8,2.7,12.5,hortaleza,1,2013
2012-01-12,2989,1.4,3.4,12.4,hortaleza,1,2012
2012-01-11,3031,0.6,1.3,12.2,hortaleza,1,2012
2012-01-10,3049,1.5,3.6,11.3,hortaleza,1,2012
2012-01-09,3096,0.8,4.5,7.9,hortaleza,1,2012
2012-01-08,3071,2.9,7.3,8.7,hortaleza,1,2012
2012-01-07,3163,2.4,4.3,6.4,hortaleza,1,2012
2012-01-06,3241,2.2,2.8,5.9,hortaleza,1,2012
2012-01-05,3312,0.2,1.1,4.3,hortaleza,1,2012
2012-01-04,3305,0.9,2.5,5.4,hortaleza,1,2012
2012-01-03,3335,0.5,2.3,4.4,hortaleza,1,2012
2023-01-06,2527,0.2,0.2,5.1,latina,1,2023
2023-01-05,2522,0.8,1.0,8.9,latina,1,2023
2023-01-04,2543,0.8,3.4,10.6,latina,1,2023
2023-01-03,2523,1.0,1.9,9.9,latina,1,2023
2023-01-02,2498,1.6,0.7,9.1,latina,1,2023
2023-01-01,2460,0.7,1.2,6.4,latina,1,2023
2022-01-12,2477,0.1,1.8,8.4,latina,1,2022
2022-01-11,2480,2.0,0.9,9.2,latina,1,2022
2022-01-10,2432,0.1,0.3,7.3,latina,1,2022
2022-01-09,2434,1.0,1.2,7.2,latina,1,2022
2022-01-08,2458,1.5,6.2,8.2,latina,1,2022
2022-01-07,2423,0.8,5.4,7.1,latina,1,2022
2022-01-06,2404,3.8,4.7,5.6,latina,1,2022
2022-01-05,2315,0.7,1.2,1.4,latina,1,2022
2022-01-04,2299,0.1,0.6,1.2,latina,1,2022
2022-01-03,2296,0.3,0.5,2.3,latina,1,2022
2022-01-02,2289,1.0,0.8,2.2,latina,1,2022
2022-01-01,2312,1.2,2.0,3.3,latina,1,2022
2021-01-12,2285,0.7,0.7,2.0,latina,1,2021
2021-01-11,2270,0.1,0.1,0.8,latina,1,2021
2021-01-10,2267,0.2,0.1,1.1,latina,1,2021
2021-01-09,2270,0.1,0.2,0.4,latina,1,2021
2021-01-08,2272,0.4,0.5,0.2,latina,1,2021
2021-01-07,2263,0.5,0.4,2.1,latina,1,2021
2021-01-06,2276,0.4,1.4,2.8,latina,1,2021
2021-01-05,2284,0.5,2.0,2.9,latina,1,2021
2021-01-04,2272,1.3,1.5,3.9,latina,1,2021
2021-01-03,2244,0.2,0.1,4.2,latina,1,2021
2021-01-02,2239,0.1,0.6,3.9,latina,1,2021
2021-01-01,2238,0.1,0.2,3.1,latina,1,2021
2020-01-12,2241,0.6,1.0,3.3,latina,1,2020
2020-01-11,2253,0.5,0.6,2.4,latina,1,2020
2020-01-10,2242,0.9,3.1,3.0,latina,1,2020
2020-01-09,2262,0.2,3.3,1.1,latina,1,2020
2020-01-08,2267,2.0,3.6,1.7,latina,1,2020
2020-01-07,2312,1.2,2.2,1.3,latina,1,2020
2020-01-06,2340,0.5,0.1,2.0,latina,1,2020
2020-01-05,2352,0.5,0.9,2.7,latina,1,2020
2020-01-04,2363,0.9,2.3,2.4,latina,1,2020
2020-01-03,2342,0.5,1.1,2.3,latina,1,2020
2020-01-02,2331,0.9,1.0,1.1,latina,1,2020
2020-01-01,2310,0.3,0.0,0.3,latina,1,2020
2019-01-12,2317,0.4,1.3,2.3,latina,1,2019
2019-01-11,2308,0.1,0.1,1.5,latina,1,2019
2019-01-10,2310,1.0,1.2,0.6,latina,1,2019
2019-01-09,2288,0.7,0.3,0.9,latina,1,2019
2019-01-08,2305,1.0,0.7,4.2,latina,1,2019
2019-01-07,2283,0.5,1.1,3.9,latina,1,2019
2019-01-06,2295,0.2,0.2,5.3,latina,1,2019
2019-01-05,2289,0.8,0.7,6.8,latina,1,2019
2019-01-04,2309,0.8,0.2,10.1,latina,1,2019
2019-01-03,2290,0.7,1.1,11.2,latina,1,2019
2019-01-02,2305,0.1,1.4,13.4,latina,1,2019
2019-01-01,2303,1.7,0.3,15.4,latina,1,2019
2018-01-12,2264,0.4,0.2,14.1,latina,1,2018
2018-01-11,2273,1.0,2.7,16.8,latina,1,2018
2018-01-10,2297,1.3,4.6,19.7,latina,1,2018
2018-01-09,2268,2.5,4.0,19.9,latina,1,2018
2018-01-08,2213,0.7,3.2,19.9,latina,1,2018
2018-01-07,2197,0.8,4.8,18.4,latina,1,2018
2018-01-06,2180,1.7,5.9,18.7,latina,1,2018
2018-01-05,2143,2.2,5.4,17.8,latina,1,2018
2018-01-04,2096,1.8,5.1,17.4,latina,1,2018
2018-01-03,2059,1.3,3.8,14.7,latina,1,2018
2018-01-02,2033,1.9,4.4,13.3,latina,1,2018
2018-01-01,1995,0.6,4.0,12.0,latina,1,2018
2017-01-12,1984,1.9,4.9,11.8,latina,1,2017
2017-01-11,1947,1.5,5.4,9.6,latina,1,2017
2017-01-10,1918,1.4,3.4,6.7,latina,1,2017
2017-01-09,1892,2.4,2.9,7.3,latina,1,2017
2017-01-08,1846,0.5,1.5,5.8,latina,1,2017
2017-01-07,1856,1.0,3.9,6.4,latina,1,2017
2017-01-06,1838,1.0,2.4,6.6,latina,1,2017
2017-01-05,1820,1.9,1.4,5.2,latina,1,2017
2017-01-04,1786,0.4,0.3,4.9,latina,1,2017
2017-01-03,1794,0.0,1.1,7.6,latina,1,2017
2017-01-02,1794,0.7,1.0,6.6,latina,1,2017
2017-01-01,1782,0.4,0.9,5.0,latina,1,2017
2016-01-12,1774,0.1,0.6,6.0,latina,1,2016
2016-01-11,1777,1.2,1.8,6.3,latina,1,2016
2016-01-10,1798,2.0,3.1,8.6,latina,1,2016
2016-01-09,1763,1.0,2.3,5.7,latina,1,2016
2016-01-08,1746,0.1,0.9,6.2,latina,1,2016
2016-01-07,1744,1.2,2.4,5.9,latina,1,2016
2016-01-06,1723,0.4,3.4,4.7,latina,1,2016
2016-01-05,1730,1.6,2.8,5.2,latina,1,2016
2016-01-04,1702,2.1,0.4,5.1,latina,1,2016
2016-01-03,1667,1.0,0.4,2.7,latina,1,2016
2016-01-02,1684,0.7,0.8,3.6,latina,1,2016
2016-01-01,1696,1.3,2.4,3.6,latina,1,2016
2015-01-12,1674,0.2,0.4,3.5,latina,1,2015
2015-01-11,1671,0.9,1.6,3.9,latina,1,2015
2015-01-10,1656,0.7,0.6,2.1,latina,1,2015
2015-01-09,1667,1.4,1.3,1.8,latina,1,2015
2015-01-08,1644,0.1,0.0,0.1,latina,1,2015
2015-01-07,1646,0.0,1.7,0.3,latina,1,2015
2015-01-06,1647,0.1,1.5,1.3,latina,1,2015
2015-01-05,1644,1.6,1.2,1.4,latina,1,2015
2015-01-04,1619,0.2,1.1,3.2,latina,1,2015
2015-01-03,1622,0.1,0.3,3.4,latina,1,2015
2015-01-02,1625,0.7,1.0,5.7,latina,1,2015
2015-01-01,1637,1.2,0.9,6.6,latina,1,2015
2014-01-12,1618,0.6,1.3,8.1,latina,1,2014
2014-01-11,1608,0.8,2.3,10.6,latina,1,2014
2014-01-10,1622,1.0,1.1,11.1,latina,1,2014
2014-01-09,1638,0.4,1.8,11.7,latina,1,2014
2014-01-08,1646,0.3,1.3,9.7,latina,1,2014
2014-01-07,1640,1.7,1.9,11.7,latina,1,2014
2014-01-06,1668,0.0,0.7,10.3,latina,1,2014
2014-01-05,1667,0.3,3.2,11.3,latina,1,2014
2014-01-04,1673,0.4,4.6,11.2,latina,1,2014
2014-01-03,1680,2.5,4.6,11.3,latina,1,2014
2014-01-02,1723,1.7,4.3,7.9,latina,1,2014
2014-01-01,1753,0.4,3.9,6.4,latina,1,2014
2013-01-12,1761,2.1,5.1,7.1,latina,1,2013
2013-01-11,1800,1.3,1.2,8.3,latina,1,2013
2013-01-10,1824,1.7,1.8,8.9,latina,1,2013
2013-01-09,1855,1.8,0.3,9.3,latina,1,2013
2013-01-08,1822,1.9,3.0,10.4,latina,1,2013
2013-01-07,1858,0.1,1.3,9.8,latina,1,2013
2013-01-06,1860,1.0,1.8,9.2,latina,1,2013
2013-01-05,1879,0.2,0.5,9.4,latina,1,2013
2013-01-04,1883,0.6,0.5,10.4,latina,1,2013
2013-01-03,1895,1.3,0.0,11.3,latina,1,2013
2013-01-02,1870,0.2,4.7,14.8,latina,1,2013
2013-01-01,1873,1.1,6.4,15.9,latina,1,2013
2012-01-12,1895,3.4,7.4,14.6,latina,1,2012
2012-01-11,1962,2.0,3.5,12.7,latina,1,2012
2012-01-10,2001,2.2,2.8,11.9,latina,1,2012
2012-01-09,2046,0.6,0.2,10.4,latina,1,2012
